clues,institucion,entidad,en_operacion,nombre_unidad
GRSSA002554,SSA,12,false,CENTRO DE SALUD POTOICHAN
GRSSA002566,SSA,12,false,R-01 SAN VICENTE AMOLE
GRSSA002571,SSA,12,false,R-01 TLALQUETZALAPA
GRSSA002583,SSA,12,false,R-01 YELOTEPEC
GRSSA002595,SSA,12,false,R-01 SANTA CRUZ
GRSSA002600,SSA,12,false,R-01 XITOMATLA
GRSSA002612,SSA,12,false,R-03 COYUCA DE BENITEZ
GRSSA002624,SSA,12,false,R-01 AGUAS BLANCAS
GRSSA002636,SSA,12,false,R-02 BAJOS DEL EJIDO
GRSSA002641,SSA,12,false,R-01 BARRA DE COYUCA
GRSSA002653,SSA,12,false,R-01 EL CAYACO
GRSSA002665,SSA,12,false,R-01 COMPUERTAS
GRSSA002670,SSA,12,false,R-01 CONCHERO EL
GRSSA002682,SSA,12,false,R-01 EJIDO VIEJO
GRSSA002694,SSA,12,false,CENTRO DE SALUD EL EMBARCADERO
GRSSA002706,SSA,12,false,R-01 ESPINALILLO EL
GRSSA002711,SSA,12,false,R-01 LOMAS LAS
GRSSA002723,SSA,12,false,R-01 LOS MOGOTES
GRSSA002735,SSA,12,false,R-01 OCOTILLO
GRSSA002740,SSA,12,false,R-01 PAPAYO EL
GRSSA002752,SSA,12,false,R-01 PLATANILLO
GRSSA002764,SSA,12,false,R-01 PUEBLO VIEJO
GRSSA002776,SSA,12,false,R-01 SAN SALVADOR DE LAS POZAS
GRSSA002781,SSA,12,false,R-01 SANTA ROSA DE LIMA
GRSSA002793,SSA,12,false,R-01 TEPETIXTLA
GRSSA002805,SSA,12,false,UM TEPETIXTLA NO 5
GRSSA002810,SSA,12,false,R-01 TERRERO EL
GRSSA002822,SSA,12,false,R-01 TIXTLANCINGO
GRSSA002834,SSA,12,false,R-01 VALLE DEL RÍO
GRSSA002846,SSA,12,false,R-01 YERBASANTITA
GRSSA002851,SSA,12,false,R-01 YETLA
GRSSA002863,SSA,12,false,DR. GUILLERMO SOBERON ACEVEDO
GRSSA002875,SSA,12,false,R-03 COYUCA DE CATALAN
GRSSA002880,SSA,12,false,R-02 AMUCO DE LA REFORMA
GRSSA002892,SSA,12,false,R-01 ANONAS GRANDES
GRSSA002904,SSA,12,false,R-01 CRUCES LAS
GRSSA002916,SSA,12,false,"R-01 DURAZNO, EL"
GRSSA002921,SSA,12,false,U.M. EL DURAZNO NO. 9
GRSSA002933,SSA,12,false,R-01 JABALI EL
GRSSA002945,SSA,12,false,R-01 IDOLO EL
GRSSA002950,SSA,12,false,R-02 PASO DE LA ARENA
GRSSA002962,SSA,12,false,R-02 PLACERES DEL ORO
GRSSA002974,SSA,12,false,SAN ANTONIO DE LAS TEXAS
GRSSA002986,SSA,12,false,R-01 SAN JOSÉ LAS QUESERIAS
GRSSA002991,SSA,12,false,R-01 SAN JUAN DE LA CRUZ
GRSSA003003,SSA,12,false,R-01 SANTA TERESA
GRSSA003015,SSA,12,false,R-01 SANTO DOMINGO
GRSSA003020,SSA,12,false,"R-01 PESCADO EL,"
GRSSA003032,SSA,12,false,R-01 TEPEHUAJE
GRSSA003044,SSA,12,false,HOSPITAL BÁSICO COMUNITARIO CUAJINICUILAPA
GRSSA003056,SSA,12,false,R-01 MALDONADO
GRSSA003061,SSA,12,false,R-01 MONTECILLOS
GRSSA003073,SSA,12,false,R-01 PUNTA MALDONADO
GRSSA003085,SSA,12,false,R-01 QUIZA EL
GRSSA003090,SSA,12,false,R-01 SAN NICOLÁS
GRSSA003102,SSA,12,false,R-01 TIERRA COLORADA
GRSSA003114,SSA,12,false,CENTRO DE SALUD CUALAC
GRSSA003126,SSA,12,false,R-01 CUATLACO
GRSSA003131,SSA,12,false,R-01 CUAULOTE
GRSSA003143,SSA,12,false,R-01 CHIAUCINGO
GRSSA003155,SSA,12,false,R-01 SAN MARTÍN JOLALPAN
GRSSA003160,SSA,12,false,R-01 TLALAPA
GRSSA003172,SSA,12,false,R-01 ZOOTOLO
GRSSA003184,SSA,12,false,CENTRO DE SALUD CUAUTEPEC
GRSSA003196,SSA,12,false,UM CUAUTEPEC NO 5
GRSSA003201,SSA,12,false,R-01 COACOYULICHAN
GRSSA003213,SSA,12,false,R-01 COQUILLO EL
GRSSA003225,SSA,12,false,R-01 JALAPA
GRSSA003230,SSA,12,false,R-01 PABELLON EL
GRSSA003242,SSA,12,false,R-02 CUETZALA DEL PROGRESO
GRSSA003254,SSA,12,false,R-01 AHUAXOTITLA
GRSSA003266,SSA,12,false,R-01 APETLANCA
GRSSA003271,SSA,12,false,R-01 CHILACACHAPA
GRSSA003283,SSA,12,false,R-01 TIANQUIZOLCO II
GRSSA003295,SSA,12,false,R-01 TLACAQUIPA
GRSSA003300,SSA,12,false,R-02 CUTZAMALA DE PINZON
GRSSA003312,SSA,12,false,R-01 ARROYO GRANDE
GRSSA003324,SSA,12,false,R-01 ORILLA DE BALDERRAMA
GRSSA003336,SSA,12,false,R-01 CUADRILLA NUEVA
GRSSA003341,SSA,12,false,R-01 CUATACEO
GRSSA003353,SSA,12,false,R-01 IXTAPILLA
GRSSA003365,SSA,12,false,R-01 NUEVO GALEANA
GRSSA003370,SSA,12,false,R-01 EL SALITRE
GRSSA003382,SSA,12,false,R-01 TAMACUARO
GRSSA003394,SSA,12,false,R-01 ZACAPUATO
GRSSA003406,SSA,12,false,R-01 LOMA BONITA
GRSSA003411,SSA,12,false,LA PLAYA Y ANEXOS
GRSSA003423,SSA,12,false,HG CHILAPA DE ALVAREZ
GRSSA003435,SSA,12,false,R-01 ACALCO
GRSSA003440,SSA,12,false,R-02 ACATLÁN
GRSSA003452,SSA,12,false,R-01 AHUEXOTITLAN
GRSSA003464,SSA,12,false,R-01 AHUIXTLA
GRSSA003476,SSA,12,false,R-01 AMILTEPEC
GRSSA003481,SSA,12,false,R-02 ATZACOALOYA
GRSSA003493,SSA,12,false,R-01 AYAHUALULCO
GRSSA003505,SSA,12,false,CENTRO DE SALUD HUEYCANTENANGO
GRSSA003510,SSA,12,false,R-01 IXCATLA
GRSSA003522,SSA,12,false,R-01 MEZCALTEPEC I ( DE BELLAVIST
GRSSA003534,SSA,12,false,R-02 MEXCALZINGO
GRSSA003546,SSA,12,false,UM MEXCALCINGO NO3
GRSSA003551,SSA,12,false,R-02 NEJAPA
GRSSA003563,SSA,12,false,R-01 PANTITLAN
GRSSA003575,SSA,12,false,R-02 REFUGIO EL
GRSSA003580,SSA,12,false,R-01 SAN MARCOS
GRSSA003592,SSA,12,false,R-01 SANTA CATARINA
GRSSA003604,SSA,12,false,R-02 TEPOZCUAUTLA
GRSSA003616,SSA,12,false,R-01 TLACHIMALTEPEC
GRSSA003621,SSA,12,false,R-01 TLAMIXTLÁHUACAN
GRSSA003633,SSA,12,false,R-01 TLAXINGA
GRSSA003645,SSA,12,false,R-02 XICOTLAN
GRSSA003650,SSA,12,false,R-01 ZELOCOTITLAN
GRSSA003662,SSA,12,false,R-01 ZIZICAZAPA
GRSSA003674,SSA,12,false,R-01 AJACAYAN OTE. (TOMACTILICAN)
GRSSA003686,SSA,12,false,HOSPITAL GRAL. DR. RAYMUNDO A. ALARCON
GRSSA003691,SSA,12,false,U-02 COL.TATAGILDO
GRSSA003703,SSA,12,false,U-02 COL. UNIVERSAL
GRSSA003715,SSA,12,false,U-02 COL.IGNACIO M.ALTAMIRANO
GRSSA003720,SSA,12,false,U-02 GUERRERO 200
GRSSA003732,SSA,12,false,U-02 COL. LAS PALMAS
GRSSA003744,SSA,12,false,U-03 COL.BELLA VISTA
GRSSA003756,SSA,12,false,U-03 COL.CNOP
GRSSA003761,SSA,12,false,U-03 COL.SAN MIGUELITO
GRSSA003773,SSA,12,false,U-03 COL. DEL P.R.I.
GRSSA003785,SSA,12,false,U-03 COL.SAN JUAN
GRSSA003790,SSA,12,false,U-04 ALAMEDA
GRSSA003802,SSA,12,false,U-04 COL.INDECO
GRSSA003814,SSA,12,false,R-01 ACAHUIZOTLA
GRSSA003826,SSA,12,false,R-01 AMOJILECA
GRSSA003831,SSA,12,false,R-01 CUACOYULILLO
GRSSA003843,SSA,12,false,R-01 LA ESPERANZA II
GRSSA003855,SSA,12,false,R-01 INTZCUINATOYAC
GRSSA003860,SSA,12,false,R-01 JALEACA DE CATALAN
GRSSA003872,SSA,12,false,R-01 JULIÁN BLANCO
GRSSA003884,SSA,12,false,R-02 MAZATLAN
GRSSA003896,SSA,12,false,R-02 OCOTITO EL
GRSSA003901,SSA,12,false,R-01 PALO BLANCO
GRSSA003913,SSA,12,false,R-03 PETAQUILLAS LAS
GRSSA003925,SSA,12,false,R-01 SAN CRISTÓBAL
GRSSA003930,SSA,12,false,R-01 SANTA BÁRBARA
GRSSA003942,SSA,12,false,R-01 SAN VICENTE
GRSSA003954,SSA,12,false,R-01 TLAHUIZAPA
GRSSA003966,SSA,12,false,R-01 ZOYATEPEC
GRSSA003971,SSA,12,false,R-01 COL. GENERAL HELIODORO CASTIL
GRSSA003983,SSA,12,false,CENTRO DE SALUD CRUZ GRANDE
GRSSA003995,SSA,12,false,R-01 CUATRO BANCOS
GRSSA004000,SSA,12,false,R-01 PICO DEL MONTE
GRSSA004012,SSA,12,false,CENTRO DE SALUD  ACAPETLAHUAYA
GRSSA004024,SSA,12,false,UM ACAPETLAHUAYA NO 1
GRSSA004036,SSA,12,false,R-01 IXTEPEC DE SAN SIMON
GRSSA004041,SSA,12,false,R-01 LIDICE
GRSSA004053,SSA,12,false,R-01 TIANQUIZOLCO I
GRSSA004065,SSA,12,false,HOSPITAL BÁSICO COMUNITARIO TLACOTEPEC
GRSSA004070,SSA,12,false,UM TLACOTEPEC NO6
GRSSA004082,SSA,12,false,UM TLACOTEPEC NO1
GRSSA004094,SSA,12,false,R-01 ACATLÁN DEL RÍO
GRSSA004106,SSA,12,false,R-01 CAMPO MORADO
GRSSA004111,SSA,12,false,R-01 NUEVO POBLADO EL CARACOL
GRSSA004123,SSA,12,false,R-01 CIÉNEGA LA
GRSSA004135,SSA,12,false,R-01 HOYOS LOS
GRSSA004140,SSA,12,false,R-01 HUAUTLA
GRSSA004152,SSA,12,false,R-01 HUERTA VIEJA
GRSSA004164,SSA,12,false,R-01 IZOTEPEC
GRSSA004176,SSA,12,false,R-01 PUEBLO VIEJO
GRSSA004181,SSA,12,false,R-01 TETELA DEL RÍO
GRSSA004193,SSA,12,false,R-01 LA VENTA
GRSSA004205,SSA,12,false,R-01 VERDE RICO
GRSSA004210,SSA,12,false,R-01 VILLA XOCHITL
GRSSA004222,SSA,12,false,R-01 MARGARITAS LAS
GRSSA004234,SSA,12,false,R-01 LIMONCITO
GRSSA004246,SSA,12,false,R-01 PUERTO COLORADO
GRSSA004251,SSA,12,false,R-01 HUAMUXTITLAN
GRSSA004263,SSA,12,false,R-01 CONHUAXO
GRSSA004275,SSA,12,false,R-01 COYAHUALCO
GRSSA004280,SSA,12,false,R-01 JILOTEPEC
GRSSA004292,SSA,12,false,R-01 SAN PEDRO AYTEC
GRSSA004304,SSA,12,false,R-01 SANTA CRUZ
GRSSA004316,SSA,12,false,R-01 TEPETLAPA
GRSSA004321,SSA,12,false,R-01 TLALQUETZALA
GRSSA004333,SSA,12,false,R-01 TLAQUILTEPEC
GRSSA004345,SSA,12,false,R-01 TOTOLAPA
GRSSA004350,SSA,12,false,HOSPITAL GENERAL DE HUITZUCO
GRSSA004362,SSA,12,false,R-03 CD. HUITZUCO
GRSSA004374,SSA,12,false,R-01 CACAHUANANCHE
GRSSA004386,SSA,12,false,R-01 CHAUCINGO
GRSSA004391,SSA,12,false,R-01 LAGUNILLAS
GRSSA004403,SSA,12,false,R-01 PASO MORELOS
GRSSA004415,SSA,12,false,R-01 POLOLCINGO
GRSSA004420,SSA,12,false,R-01 QUETZALAPA
GRSSA004432,SSA,12,false,R-01 SAN FRANCISCO OZOMATLAN
GRSSA004444,SSA,12,false,R-01 SAN MIGUEL LAS PALMAS
GRSSA004456,SSA,12,false,R-01 TECOACUILCO
GRSSA004461,SSA,12,false,R-01 TLAPALA
GRSSA004473,SSA,12,false,R-01 TLAXMALAC
GRSSA004485,SSA,12,false,R-01 TULIMAN
GRSSA004490,SSA,12,false,DR. JORGE SOBERON ACEVEDO
GRSSA004502,SSA,12,false,U-01 COL. SAN JOSÉ
GRSSA004514,SSA,12,false,U-01 COL. VILLA DE GUADALUPE
GRSSA004526,SSA,12,false,U-01 COL. ACATEMPAN
GRSSA004531,SSA,12,false,U-01 COL. DANIEL MURAYAMA
GRSSA004543,SSA,12,false,U-01 COL. CNOP
GRSSA004555,SSA,12,false,U-01 COL. 24 DE FEBRERO
GRSSA004560,SSA,12,false,U-02  COL. INSURGENTES
GRSSA004572,SSA,12,false,U-12 IGUALA
GRSSA004584,SSA,12,false,R-01 COACOYULA DE ALVAREZ
GRSSA004596,SSA,12,false,R-01 METLAPA
GRSSA004601,SSA,12,false,R-01 NARANJO EL
GRSSA004613,SSA,12,false,R-01 SANTA TERESA
GRSSA004625,SSA,12,false,R-01 TUXPAN
GRSSA004630,SSA,12,false,R-01 ZACACOYUCA
GRSSA004642,SSA,12,false,R-01 IGUALAPA
GRSSA004654,SSA,12,false,UM IGUALAPA NO1
GRSSA004666,SSA,12,false,R-01 ACALMANI
GRSSA004671,SSA,12,false,R-01 CHACALAPA
GRSSA004683,SSA,12,false,R-01 LLANO GRANDE DE LOS HILARÍOS
GRSSA004695,SSA,12,false,LA REFORMA
GRSSA004700,SSA,12,false,R-01 SAN JUAN DE LOS LLANOS
GRSSA004712,SSA,12,false,R-02 IXCATEOPAN DE CUAUHTÉMOC
GRSSA004724,SSA,12,false,R-01 SAN MARTÍN PACHIVIA
GRSSA004736,SSA,12,false,R-01 SIMATEL
GRSSA004741,SSA,12,false,R-01 TEUCIZAPA
GRSSA004753,SSA,12,false,DR. BERNARDO SEPULVEDA GUTIÉRREZ
GRSSA004765,SSA,12,false,CENTRO DE SALUD EL EMBALSE
GRSSA004770,SSA,12,false,R-01 ACHOTES
GRSSA004782,SSA,12,false,R-01 ALMENDROS
GRSSA004794,SSA,12,false,R-01 BARRÍO NUEVO
GRSSA004806,SSA,12,false,R-01 BARRÍO VIEJO (SAN JOSÉ IXTAPA)
GRSSA004811,SSA,12,false,R-01 CALABAZITO EL
GRSSA004823,SSA,12,false,CENTRO DE SALUD EL COACOYUL
GRSSA004835,SSA,12,false,R-01 LAJA LA
GRSSA004840,SSA,12,false,R-01 LAS OLLAS
GRSSA004852,SSA,12,false,R-01 PANTLA
GRSSA004864,SSA,12,false,R-01 PAROTA LA
GRSSA004876,SSA,12,false,R-01 REAL DE GUADALUPE
GRSSA004881,SSA,12,false,R-01 VALLECITOS DE ZARAGOZA
GRSSA004893,SSA,12,false,UAS SALITRERA
GRSSA004905,SSA,12,false,R-01 AEROPUERTO
GRSSA004910,SSA,12,false,R-01 BUENA VISTA
GRSSA004922,SSA,12,false,R-03 TIERRA COLORADA
GRSSA004934,SSA,12,false,R-01 PALMA LA
GRSSA004946,SSA,12,false,R-01 EL PUENTE
GRSSA004951,SSA,12,false,R-01 TABACAL EL
GRSSA004963,SSA,12,false,R-01 TERRERO EL
GRSSA004975,SSA,12,false,R-01 TLAYOLAPA
GRSSA004980,SSA,12,false,R-01 SAN JUAN DEL REPARO NTE.GRO
GRSSA004992,SSA,12,false,R-02 CHICHIHUALCO AMACOXTLI
GRSSA005004,SSA,12,false,R-02 CHICHIHUALCO ALAMEDA
GRSSA005016,SSA,12,false,R-01 CARRIZAL DE BRAVO
GRSSA005021,SSA,12,false,R-01 CORRAL DE PIEDRA
GRSSA005033,SSA,12,false,HOSPITAL BÁSICO COMUNITARIO FILO DE CABALLOS
GRSSA005045,SSA,12,false,R-01 TIERRA COLORADA
GRSSA005050,SSA,12,false,R-01 YEXTLA
GRSSA005062,SSA,12,false,R-01 CAMPO DE AVIACION
GRSSA005074,SSA,12,false,HOSPITAL BÁSICO COMUNITARIO MALINALTEPEC
GRSSA005086,SSA,12,false,R-01 ALACATLAZALA
GRSSA005091,SSA,12,false,R-01 ARROYO SAN PEDRO
GRSSA005103,SSA,12,false,R-01 COLOMBIA DE GUADALUPE
GRSSA005115,SSA,12,false,R-01 CRUZTOMAHUAC
GRSSA005120,SSA,12,false,R-01 CUATZOQUITENGO
GRSSA005132,SSA,12,false,R-01 ILIATENCO
GRSSA005144,SSA,12,false,UM ILIATENCO NO. 14
GRSSA005156,SSA,12,false,R-01 MONTE ALEGRE
GRSSA005161,SSA,12,false,R-01 MOYOTEPEC DE JUÁREZ
GRSSA005173,SSA,12,false,R-01 OJO DE AGUA
GRSSA005185,SSA,12,false,R-01 PARAJE MONTERO
GRSSA005190,SSA,12,false,UM PARAJE MONTERO NO 11
GRSSA005202,SSA,12,false,R-01 RANCHO VIEJO
GRSSA005214,SSA,12,false,R-01 RINCÓN EL
GRSSA005226,SSA,12,false,R-01 COL. SAN MATEO
GRSSA005231,SSA,12,false,R-01 SAN MIGUEL EL PROGRESO
GRSSA005243,SSA,12,false,R-01 TAPAYOLTEPEC
GRSSA005255,SSA,12,false,R-01 EL TEJOCOTE
GRSSA005260,SSA,12,false,R-01 TIERRA COLORADA
GRSSA005272,SSA,12,false,R-01 TILAPA
GRSSA005284,SSA,12,false,R-01 EL ASERRADERO
GRSSA005296,SSA,12,false,R-01 CAÑADA DE ALCHIPAHUAC
GRSSA005301,SSA,12,false,R-02 APANGO
GRSSA005313,SSA,12,false,R-01 AIXCUALCO
GRSSA005325,SSA,12,false,R-01 AHUEXOTITLAN
GRSSA005330,SSA,12,false,R-01 ANALCO
GRSSA005342,SSA,12,false,LA ESPERANZA II
GRSSA005354,SSA,12,false,R-01 HUEYTLALPAN
GRSSA005366,SSA,12,false,R-01 SAN AGUSTÍN OSTOTIPAN
GRSSA005371,SSA,12,false,R-01 SAN JUAN TOTOLCINTLA
GRSSA005383,SSA,12,false,R-01 SAN MARCOS OACATZINGO
GRSSA005395,SSA,12,false,R-01 TULA DEL RÍO
GRSSA005400,SSA,12,false,R-01 ZOTOLTITLAN
GRSSA005412,SSA,12,false,CENTRO DE SALUD METLATONOC
GRSSA005424,SSA,12,false,UM METLATONOC NO 4
GRSSA005436,SSA,12,false,UM METLATONOC NO 7
GRSSA005441,SSA,12,false,UM METLATONOC NO 8
GRSSA005453,SSA,12,false,UNIDAD MÓVIL
GRSSA005465,SSA,12,false,R-01 ARROYO PRIETO
GRSSA005470,SSA,12,false,UM ARROYO PRIETO NO. 12
GRSSA005482,SSA,12,false,UM ARROYO PRIETO NO. 1
GRSSA005494,SSA,12,false,R-01 ATZOMPA
GRSSA005506,SSA,12,false,R-01 COCUILOTLATZALA
GRSSA005511,SSA,12,false,CENTRO DE SALUD COCHOAPA EL GRANDE
GRSSA005523,SSA,12,false,UM COCHOAPA EL GRANDE NO. 10
GRSSA005535,SSA,12,false,R-01 COYUL EL
GRSSA005540,SSA,12,false,R-01 CHILIXTLÁHUACA
GRSSA005552,SSA,12,false,R-01 SAN JUAN HUEXOAPA
GRSSA005564,SSA,12,false,R-01 SAN JUAN PUERTO MONTAÑA
GRSSA005576,SSA,12,false,R-01 SAN RAFAEL
GRSSA005581,SSA,12,false,R-01 VICENTE GUERRERO
GRSSA005593,SSA,12,false,R-01 ZITLALTEPEC
GRSSA005605,SSA,12,false,UM ZITLALTEPEC NO 13
GRSSA005610,SSA,12,false,R-01 ITHIA-ZUTI
GRSSA005622,SSA,12,false,R-03 MOCHITLAN
GRSSA005634,SSA,12,false,CENTRO DE SALUD COAXTLÁHUACAN
GRSSA005646,SSA,12,false,R-01 SALADO EL
GRSSA005651,SSA,12,false,HOSPITAL BÁSICO COMUNITARIO OLINALA
GRSSA005663,SSA,12,false,R-01 AMATLICHA
GRSSA005675,SSA,12,false,R-01 SAN ANTONIO COYAHUACAN
GRSSA005680,SSA,12,false,R-01 TECOLAPA
GRSSA005692,SSA,12,false,R-01 TEHUAXTITLAN
GRSSA005704,SSA,12,false,R-02 TEMALACACINGO
GRSSA005716,SSA,12,false,R-01 TETICIC
GRSSA005721,SSA,12,false,R-01 XIXILA
GRSSA005733,SSA,12,false,R-01 ZONTECOMATLAN
GRSSA005745,SSA,12,false,R-01 ZUMPANGO
GRSSA005750,SSA,12,false,R-01 JUNTAS LAS
GRSSA005762,SSA,12,false,HOSPITAL GENERAL OMETEPEC
GRSSA005774,SSA,12,false,OMETEPEC
GRSSA005786,SSA,12,false,UM OMETEPEC NO 6
GRSSA005791,SSA,12,false,CENTRO DE SALUD ACATEPEC
GRSSA005803,SSA,12,false,CENTRO DE SALUD COCHOAPA
GRSSA005815,SSA,12,false,R-01 LA GUADALUPE
GRSSA005820,SSA,12,false,R-01 HUAJINTEPEC
GRSSA005832,SSA,12,false,CENTRO DE SALUD HUIXTEPEC
GRSSA005844,SSA,12,false,R-01 IGUANAS LAS
GRSSA005856,SSA,12,false,R-01 SANTA MARÍA ASUNCIÓN
GRSSA005861,SSA,12,false,R-01 TIERRA BLANCA
GRSSA005873,SSA,12,false,R-01 ZACUALPAN
GRSSA005885,SSA,12,false,R-01 SEPUDO EL
GRSSA005890,SSA,12,false,R-01 IXCAPUZALCO
GRSSA005902,SSA,12,false,R-01 IXTLÁHUACATENGO
GRSSA005914,SSA,12,false,R-01 SAN PABLO
GRSSA005926,SSA,12,false,R-01 TLANILPA
GRSSA005931,SSA,12,false,HOSPITAL BÁSICO COMUNITARIO PETATLAN
GRSSA005943,SSA,12,false,R-01 ARROYO SECO
GRSSA005955,SSA,12,false,R-01 CAMALOTE
GRSSA005960,SSA,12,false,R-01 COYUQUILLA NORTE
GRSSA005972,SSA,12,false,R-01 JULUCHUCA
GRSSA005984,SSA,12,false,R-01 MAMEYAL EL
GRSSA005996,SSA,12,false,R-01 MESAS LAS
GRSSA006001,SSA,12,false,R-01 MURGA
GRSSA006013,SSA,12,false,UM MURGA NO 7
GRSSA006025,SSA,12,false,R-01 PALOS BLANCOS
GRSSA006030,SSA,12,false,R-01 PAROTAL
GRSSA006042,SSA,12,false,R-01 SAN JERONIMITO
GRSSA006054,SSA,12,false,EL OLIVO
GRSSA006066,SSA,12,false,EL MAMEYCITO
GRSSA006071,SSA,12,false,PARAZAL
GRSSA006083,SSA,12,false,R-01 PILCAYA
GRSSA006095,SSA,12,false,R-01 AMATITLAN
GRSSA006100,SSA,12,false,R-01 CACAHUAMILPA
GRSSA006112,SSA,12,false,R-01 PLATANAR EL
GRSSA006124,SSA,12,false,R-03 CIUDAD ALTAMIRANO
GRSSA006136,SSA,12,false,R-01 BOLSA LA
GRSSA006141,SSA,12,false,R-01 CHACAMERO GRANDE
GRSSA006153,SSA,12,false,R-01 PLACERITOS
GRSSA006165,SSA,12,false,R-01 LAS QUERENDAS
GRSSA006170,SSA,12,false,R-01 SANTA BÁRBARA
GRSSA006182,SSA,12,false,R-01 SINAHUA
GRSSA006194,SSA,12,false,R-01 TANGANHUATO
GRSSA006206,SSA,12,false,HOSPITAL BÁSICO COMUNITARIO QUECHULTENANGO
GRSSA006211,SSA,12,false,UM QUECHULTENANGO NO 2
GRSSA006223,SSA,12,false,R-01 AGUACATEPEC
GRSSA006235,SSA,12,false,R-01 AZTATEPEC
GRSSA006240,SSA,12,false,R-02 COLOTLIPA
GRSSA006252,SSA,12,false,R-01 JOCUTLA
GRSSA006264,SSA,12,false,R-01 NANZINTLA
GRSSA006276,SSA,12,false,R-01 PUEBLO VIEJO
GRSSA006281,SSA,12,false,R-01 SANTA CRUZ
GRSSA006293,SSA,12,false,R-01 TEOZINTLA
GRSSA006305,SSA,12,false,R-01 TLANICUILULCO
GRSSA006310,SSA,12,false,R-01 TONALÁPA
GRSSA006322,SSA,12,false,HOSPITAL BÁSICO COMUNITARIO SAN LUIS ACATLÁN
GRSSA006334,SSA,12,false,UM SAN LUIS ACATLÁN NO 2
GRSSA006346,SSA,12,false,R-01 BUENAVISTA
GRSSA006351,SSA,12,false,R-01 EL CARMEN
GRSSA006363,SSA,12,false,R-01 CUANACASTITLAN
GRSSA006375,SSA,12,false,R-01 PUEBLO HIDALGO
GRSSA006380,SSA,12,false,R-01 JOLOTICHAN
GRSSA006392,SSA,12,false,R-01 MIAHUICHAN
GRSSA006404,SSA,12,false,R-01 PASCALA DEL ORO
GRSSA006416,SSA,12,false,R-01 TLAXCALISTLÁHUACA
GRSSA006421,SSA,12,false,R-01 YOLOXOCHITL
GRSSA006433,SSA,12,false,RURAL DE 01 NUCLEO BÁSICO
GRSSA006445,SSA,12,false,R-02 SAN MARCOS
GRSSA006450,SSA,12,false,UM SAN LUIS ACATLÁN NO 7
GRSSA006462,SSA,12,false,R-01 ALTO VENTURA
GRSSA006474,SSA,12,false,R-01 CORTES EL
GRSSA006486,SSA,12,false,R-01 LAS CRUCES
GRSSA006491,SSA,12,false,R-01 ESTERO VERDE
GRSSA006503,SSA,12,false,LAS LOMITAS DE NEXPA
GRSSA006515,SSA,12,false,R-01 LLANO GRANDE VIA BRAVO
GRSSA006520,SSA,12,false,R-01 MESAS LAS
GRSSA006532,SSA,12,false,R-01 LAS MINAS
GRSSA006544,SSA,12,false,R-01 MONTE ALTO
GRSSA006556,SSA,12,false,R-01 PIEDRA BLANCA
GRSSA006561,SSA,12,false,R-01 RANCHO VIEJO
GRSSA006573,SSA,12,false,R-01 SAN JOSÉ GUATEMALA
GRSSA006585,SSA,12,false,R-01 VIGAS LAS
GRSSA006590,SSA,12,false,R-01 YUCATAN DE LAS FLORES
GRSSA006602,SSA,12,false,R-02 SAN MIGUEL TOTOLAPAN
GRSSA006614,SSA,12,false,UM SAN MIGUEL TOTOLAPAN NO. 2
GRSSA006626,SSA,12,false,R-01 CORONILLAS
GRSSA006631,SSA,12,false,UM SAN MIGUEL TOTOLAPAN NO.3
GRSSA006643,SSA,12,false,R-01 PANDOLOMA
GRSSA006655,SSA,12,false,UM PANDOLOMA NO.6
GRSSA006660,SSA,12,false,R-01 PERICOTEPEC
GRSSA006672,SSA,12,false,R-01 PETLACALA
GRSSA006684,SSA,12,false,R-01 SAN ANTONIO DE LA GAVIA
GRSSA006696,SSA,12,false,R-01 SAN MIGUELITO
GRSSA006701,SSA,12,false,R-01 SAN RAFAEL
GRSSA006713,SSA,12,false,R-01 VALLE LUZ
GRSSA006725,SSA,12,false,R-01 VILLA HIDALGO
GRSSA006730,SSA,12,false,R-01 LINDA VISTA
GRSSA006742,SSA,12,false,H. G. ADOLFO PRIETO
GRSSA006754,SSA,12,false,U-01 COL. AGUA BLANCA
GRSSA006766,SSA,12,false,U-01 COL. CANTARRANAS
GRSSA006771,SSA,12,false,U-01 COL. CASAHUATES
GRSSA006783,SSA,12,false,U-01 COL. PEDRO MARTÍN
GRSSA006795,SSA,12,false,U-08 TAXCO DE ALARCON
GRSSA006800,SSA,12,false,R-01 ACAMIXTLA
GRSSA006812,SSA,12,false,R-01 CHICHILA
GRSSA006824,SSA,12,false,R-01 HUAHUAXTLA
GRSSA006836,SSA,12,false,R-01 HUIXTAC
GRSSA006841,SSA,12,false,R-01 PAINTLA
GRSSA006853,SSA,12,false,R-01 RANCHO VIEJO
GRSSA006865,SSA,12,false,R-01 SAN JUAN DE DIOS
GRSSA006870,SSA,12,false,R-01 SAN JUAN TENERIA
GRSSA006882,SSA,12,false,R-01 SAN FRANCISCO ACUITLAPAN
GRSSA006894,SSA,12,false,R-01 SAN AGUSTÍN ACUITLAPAN
GRSSA006906,SSA,12,false,R-01 SANTIAGO TLAMACAZAPA
GRSSA006911,SSA,12,false,R-01 TAXCO EL VIEJO
GRSSA006923,SSA,12,false,R-01 TECALPULCO
GRSSA006935,SSA,12,false,R-01 TEHUILOTEPEC
GRSSA006940,SSA,12,false,R-01 TEMAXCALAPA
